id,name,latitude,longitude,timestamp,distance,timeSecs,knots
72,TSE - 4myplanet,46.37327999999999,-2.0694699999999986,1604845320,442,60,14.319621333333332
72,TSE - 4myplanet,46.37305999999999,-2.0751099999999987,1604845380,434,60,14.060442666666667
72,TSE - 4myplanet,46.37122999999999,-2.115129999999999,1604845800,3081,420,14.259454857142856
72,TSE - 4myplanet,46.36078999999999,-2.290159999999999,1604847600,13495,1800,14.573400444444443
72,TSE - 4myplanet,46.364299999999986,-2.472159999999999,1604849400,13987,1800,15.104716711111111
72,TSE - 4myplanet,46.365079999999985,-2.6532799999999988,1604851200,13914,1800,15.0258832
72,TSE - 4myplanet,46.37379999999998,-2.8482399999999988,1604853000,15007,1800,16.206226044444442
72,TSE - 4myplanet,46.402909999999984,-2.9880599999999986,1604854800,11214,1800,12.1101232
72,TSE - 4myplanet,46.40654999999998,-3.1065399999999985,1604856600,9104,1800,9.831510755555556
72,TSE - 4myplanet,46.38110999999998,-3.2595199999999984,1604858400,12082,1800,13.047486044444446
72,TSE - 4myplanet,46.35081999999998,-3.4235399999999983,1604860200,13043,1800,14.085280622222223
72,TSE - 4myplanet,46.32348999999998,-3.564659999999998,1604862000,11265,1800,12.165198666666667
72,TSE - 4myplanet,46.30873999999998,-3.708839999999998,1604863800,11206,1800,12.10148391111111
72,TSE - 4myplanet,46.284889999999976,-3.843259999999998,1604865600,10674,1800,11.5269712
72,TSE - 4myplanet,46.259969999999974,-3.961599999999998,1604867400,9519,1800,10.279673866666666
72,TSE - 4myplanet,46.24621999999997,-4.082589999999998,1604869200,9438,1800,10.192201066666666
72,TSE - 4myplanet,46.23362999999997,-4.161169999999998,1604871000,6210,1800,6.706248
72,TSE - 4myplanet,46.21735999999997,-4.2483299999999975,1604872800,6953,1800,7.508621955555555
72,TSE - 4myplanet,46.204229999999974,-4.338459999999998,1604874600,7095,1800,7.661969333333333
72,TSE - 4myplanet,46.20356999999997,-4.457669999999998,1604876400,9185,1800,9.918983555555556
72,TSE - 4myplanet,46.19132999999997,-4.586549999999997,1604878200,10024,1800,10.825028977777778
72,TSE - 4myplanet,46.18214999999997,-4.708699999999998,1604880000,9469,1800,10.22567831111111
72,TSE - 4myplanet,46.20730999999997,-4.826579999999998,1604881800,9505,1800,10.264555111111111
72,TSE - 4myplanet,46.24164999999997,-4.947119999999998,1604883600,10040,1800,10.842307555555555
72,TSE - 4myplanet,46.265429999999974,-5.068539999999998,1604885400,9714,1800,10.490256533333334
72,TSE - 4myplanet,46.27468999999997,-5.2020399999999976,1604887200,10325,1800,11.150082222222222
72,TSE - 4myplanet,46.285509999999974,-5.335019999999997,1604889000,10302,1800,11.125244266666668
72,TSE - 4myplanet,46.27916999999997,-5.473759999999998,1604890800,10697,1800,11.551809155555555
72,TSE - 4myplanet,46.275239999999975,-5.612689999999998,1604892600,10698,1800,11.552889066666667
72,TSE - 4myplanet,46.29147999999998,-5.750549999999998,1604894400,10759,1800,11.618763644444444
72,TSE - 4myplanet,46.33886999999998,-5.815479999999998,1604896200,7263,1800,7.8433944
72,TSE - 4myplanet,46.35081999999998,-5.937019999999999,1604898000,9434,1800,10.187881422222222
72,TSE - 4myplanet,46.35100999999998,-6.066559999999999,1604899800,9954,1800,10.7494352
72,TSE - 4myplanet,46.36279999999998,-6.190949999999999,1604901600,9646,1800,10.416822577777777
72,TSE - 4myplanet,46.38809999999998,-6.302399999999999,1604903400,9011,1800,9.731079022222222
72,TSE - 4myplanet,46.41210999999998,-6.4100199999999985,1604905200,8683,1800,9.376868177777778
72,TSE - 4myplanet,46.44214999999998,-6.496359999999998,1604907000,7421,1800,8.014020355555555
72,TSE - 4myplanet,46.46375999999998,-6.619819999999998,1604908800,9769,1800,10.549651644444445
72,TSE - 4myplanet,46.47738999999998,-6.742449999999998,1604910600,9524,1800,10.285073422222222
72,TSE - 4myplanet,46.49180999999998,-6.855139999999998,1604912400,8785,1800,9.487019111111112
72,TSE - 4myplanet,46.51715999999998,-6.956649999999998,1604914200,8274,1800,8.935184533333333
72,TSE - 4myplanet,46.55283999999998,-7.044229999999998,1604916000,7795,1800,8.417907111111111
72,TSE - 4myplanet,46.59359999999998,-7.131749999999998,1604917800,8090,1800,8.73648088888889
72,TSE - 4myplanet,46.63579999999998,-7.223509999999997,1604919600,8444,1800,9.118769422222222
72,TSE - 4myplanet,46.62280999999998,-7.263549999999998,1604921400,3385,1800,3.6554991111111113
72,TSE - 4myplanet,46.54072999999998,-7.278789999999998,1604923200,9211,1800,9.947061244444443
72,TSE - 4myplanet,46.45916999999998,-7.297319999999998,1604925000,9190,1800,9.92438311111111
72,TSE - 4myplanet,46.37603999999998,-7.317819999999998,1604926800,9387,1800,10.1371256
72,TSE - 4myplanet,46.29600999999998,-7.340089999999998,1604928600,9072,1800,9.7969536
72,TSE - 4myplanet,46.227139999999984,-7.375919999999998,1604930400,8147,1800,8.798035822222221
72,TSE - 4myplanet,46.14909999999998,-7.388829999999998,1604932200,8744,1800,9.442742755555555
72,TSE - 4myplanet,46.070579999999985,-7.430259999999998,1604934000,9307,1800,10.050732711111111
72,TSE - 4myplanet,45.98925999999999,-7.481629999999998,1604935800,9885,1800,10.674921333333332
72,TSE - 4myplanet,45.924829999999986,-7.564949999999998,1604937600,9645,1800,10.415742666666667
72,TSE - 4myplanet,45.86403999999999,-7.645449999999998,1604939400,9203,1800,9.938421955555555
72,TSE - 4myplanet,45.80416999999999,-7.721929999999998,1604941200,8922,1800,9.634966933333335
72,TSE - 4myplanet,45.740109999999994,-7.781959999999998,1604943000,8519,1800,9.199762755555556
72,TSE - 4myplanet,45.67907999999999,-7.848189999999998,1604944800,8524,1800,9.205162311111112
72,TSE - 4myplanet,45.62132999999999,-7.912959999999998,1604946600,8169,1800,8.821793866666667
72,TSE - 4myplanet,45.55313999999999,-7.978469999999998,1604948400,9147,1800,9.877946933333334
72,TSE - 4myplanet,45.48472999999999,-8.049079999999998,1604950200,9398,1800,10.149004622222222
72,TSE - 4myplanet,45.42024999999999,-8.127949999999998,1604952000,9458,1800,10.213799288888888
72,TSE - 4myplanet,45.36275999999999,-8.208489999999998,1604953800,8978,1800,9.695441955555555
72,TSE - 4myplanet,45.299739999999986,-8.285619999999998,1604955600,9255,1800,9.994577333333334
72,TSE - 4myplanet,45.25051999999999,-8.376999999999997,1604957400,9015,1800,9.735398666666667
72,TSE - 4myplanet,45.21196999999999,-8.456929999999996,1604959200,7595,1800,8.201924888888888
72,TSE - 4myplanet,45.154139999999984,-8.526049999999996,1604961000,8418,1800,9.090691733333333
72,TSE - 4myplanet,45.12196999999998,-8.600239999999996,1604962800,6838,1800,7.384432177777778
72,TSE - 4myplanet,45.12858999999998,-8.626369999999996,1604964600,2181,1800,2.3552861333333333
72,TSE - 4myplanet,45.149149999999985,-8.671669999999995,1604966400,4230,1800,4.568024
72,TSE - 4myplanet,45.155079999999984,-8.739059999999995,1604968200,5332,1800,5.758086044444444
72,TSE - 4myplanet,45.17823999999998,-8.806939999999996,1604970000,5919,1800,6.391993866666667
72,TSE - 4myplanet,45.12522999999998,-8.836319999999995,1604971800,6336,1800,6.8423168
72,TSE - 4myplanet,45.12829999999998,-8.917189999999994,1604973600,6361,1800,6.869314577777778
72,TSE - 4myplanet,45.120139999999985,-9.013829999999995,1604975400,7645,1800,8.255920444444444
72,TSE - 4myplanet,45.129589999999986,-9.105419999999995,1604977200,7270,1800,7.850953777777778
72,TSE - 4myplanet,45.143289999999986,-9.206149999999996,1604979000,8056,1800,8.699763911111111
72,TSE - 4myplanet,45.17194999999999,-9.305059999999996,1604980800,8394,1800,9.064773866666666
72,TSE - 4myplanet,45.17891999999999,-9.378389999999996,1604982600,5807,1800,6.271043822222222
72,TSE - 4myplanet,45.15521999999999,-9.406549999999996,1604984400,3442,1800,3.7170540444444446
72,TSE - 4myplanet,45.14853999999999,-9.480279999999995,1604986200,5836,1800,6.302361244444445
72,TSE - 4myplanet,45.07868999999999,-9.482819999999995,1604988000,7778,1800,8.399548622222222
72,TSE - 4myplanet,45.00025999999999,-9.483559999999995,1604989800,8731,1800,9.42870391111111
72,TSE - 4myplanet,44.92280999999999,-9.485659999999996,1604991600,8623,1800,9.31207351111111
72,TSE - 4myplanet,44.84322999999999,-9.490759999999996,1604993400,8868,1800,9.576651733333334
72,TSE - 4myplanet,44.76847999999999,-9.463999999999997,1604995200,8585,1800,9.27103688888889
72,TSE - 4myplanet,44.69008999999999,-9.442259999999997,1604997000,8894,1800,9.604729422222222
72,TSE - 4myplanet,44.67005999999999,-9.493419999999997,1604998800,4623,1800,4.992429066666666
72,TSE - 4myplanet,44.65990999999999,-9.599349999999998,1605000600,8463,1800,9.139287733333335
72,TSE - 4myplanet,44.64485999999999,-9.708209999999998,1605002400,8782,1800,9.483779377777777
72,TSE - 4myplanet,44.623809999999985,-9.817069999999998,1605004200,8936,1800,9.650085688888888
72,TSE - 4myplanet,44.60250999999999,-9.929619999999998,1605006000,9229,1800,9.966499644444445
72,TSE - 4myplanet,44.58938999999999,-10.035829999999999,1605007800,8545,1800,9.227840444444444
72,TSE - 4myplanet,44.579329999999985,-10.144689999999999,1605009600,8703,1800,9.3984664
72,TSE - 4myplanet,44.56075999999999,-10.256979999999999,1605011400,9142,1800,9.872547377777778
72,TSE - 4myplanet,44.543939999999985,-10.371979999999999,1605013200,9313,1800,10.057212177777776
72,TSE - 4myplanet,44.52145999999998,-10.47979,1605015000,8914,1800,9.626327644444444
72,TSE - 4myplanet,44.50526999999998,-10.60433,1605016800,10049,1800,10.852026755555555
72,TSE - 4myplanet,44.50420999999998,-10.69844,1605018600,7473,1800,8.070175733333333
72,TSE - 4myplanet,44.49150999999998,-10.81709,1605020400,9526,1800,10.287233244444446
72,TSE - 4myplanet,44.473259999999975,-10.93187,1605022200,9340,1800,10.086369777777778
72,TSE - 4myplanet,44.453269999999975,-11.05007,1605024000,9651,1800,10.422222133333333
72,TSE - 4myplanet,44.426519999999975,-11.16572,1605025800,9662,1800,10.434101155555554
72,TSE - 4myplanet,44.39607999999998,-11.28147,1605027600,9808,1800,10.591768177777778
72,TSE - 4myplanet,44.36781999999997,-11.398150000000001,1605029400,9802,1800,10.585288711111112
72,TSE - 4myplanet,44.34976999999997,-11.50595,1605031200,8812,1800,9.516176711111111
72,TSE - 4myplanet,44.331579999999974,-11.62425,1605033000,9634,1800,10.403863644444444
72,TSE - 4myplanet,44.30974999999997,-11.73888,1605034800,9447,1800,10.201920266666667
72,TSE - 4myplanet,44.28762999999997,-11.85608,1605036600,9657,1800,10.4287016
72,TSE - 4myplanet,44.26171999999997,-11.97183,1605038400,9666,1800,10.4384208
72,TSE - 4myplanet,44.238429999999966,-12.08834,1605040200,9645,1800,10.415742666666667
72,TSE - 4myplanet,44.21061999999996,-12.20888,1605042000,10102,1800,10.909262044444445
72,TSE - 4myplanet,44.17832999999996,-12.3276,1605043800,10134,1800,10.9438192
72,TSE - 4myplanet,44.14820999999996,-12.44766,1605045600,10157,1800,10.968657155555556
72,TSE - 4myplanet,44.14860999999996,-12.52527,1605047400,6199,1800,6.694368977777778
72,TSE - 4myplanet,44.175749999999965,-12.580400000000001,1605049200,5339,1800,5.765645422222223
